date,value
2017-04-23,87.65082864092464
2017-06-12,85.25912834687612
2017-07-07,76.1473911214819
2017-07-17,70.49579279181161
2017-07-27,63.311660035213094
2017-08-21,54.49226808266522
2017-09-05,47.03027329022003
2017-09-20,49.33800986357551
2017-10-05,42.11772822583364
2017-10-10,43.333359657536676
2018-03-19,98.26381192320244
2018-04-18,99.86264985854105
2018-06-27,97.33415805988692
2018-07-07,96.57761185221686
2018-07-12,88.38390461415264
2018-07-17,87.8364906022231
2018-08-06,77.18382173953077
2018-08-11,69.67137414422382
2018-08-21,61.7874782880762
2018-09-10,54.98757362872069
2018-09-20,46.8872393943419
2019-02-27,53.30424964818198
2019-03-24,53.4446057064363
2019-03-29,64.5676857457271
2019-04-13,80.18009228951722
2019-05-13,94.91153174213136
2019-06-02,99.85189140367328
2019-06-17,87.64051784112159
2019-06-22,77.90707304985806
2019-06-27,82.01983047551926
2019-07-02,88.31154115441558
2019-07-12,81.26419529326664
2019-07-22,72.9684909079867
2019-08-31,35.864485939786114
2019-09-05,37.08101576600254
2020-03-08,50.96261653726154
2020-03-13,39.959807619675495
2020-03-18,57.764694922743274
2020-05-17,97.38750842061997
2020-05-22,88.2288637084089
2020-06-26,83.9747742144187
2020-07-11,93.89744663999315
2020-07-21,85.86271204144421
2020-07-26,100.0
2020-07-31,81.34468776459754
2020-08-05,76.37402812927095
2020-08-10,79.49994697750901
2020-08-15,74.71386890738728
2020-08-25,63.76662113486836
2020-09-04,49.85189886088545
2020-09-14,56.1697591090827
2021-03-23,96.48184906805626
2021-03-28,97.34482737000914
2021-04-02,93.80255826612822
2021-04-07,89.2122855644987
2021-04-17,91.34646674540299
2021-05-27,92.41445982139507
2021-06-11,90.220068560213
2021-06-26,87.60958781312095
2021-07-01,89.53395941633924
2021-07-11,84.23927928463468
2021-07-21,74.94890628521928
2021-08-10,61.686297144477194
2021-08-20,56.64313355879054
2021-08-30,51.67278781778752
2021-09-04,52.82269399610673
2021-09-24,49.26962251486637
2021-10-14,45.99859067901516
2022-03-23,100.0
2022-04-17,92.61384619035105
2022-05-12,88.57007073293317
2022-05-17,94.44630218194276
2022-05-27,100.0
2022-06-01,98.99243986561947
2022-06-06,97.5689708773609
2022-06-11,100.0
2022-07-01,89.89759264477574
2022-07-06,89.99117592343529
2022-07-11,94.10842157139918
2022-07-16,86.93002800907394
2022-07-21,84.43274277228718
2022-07-26,78.93128156290207
2022-07-31,75.24304103817619
2022-08-05,73.42547226918386
2022-08-10,72.12504635521087
2022-08-15,65.77537458844967
2022-09-19,51.67278781778752
2023-02-26,39.601110754849095
2023-03-28,53.79602149430014
2023-04-07,50.24705357940496
2023-05-02,57.153676774915986
