date,value
2017-01-03,52.00203588312882
2017-02-25,83.51936980385119
2017-03-14,71.6973766428522
2017-03-17,82.79605070599303
2017-03-27,72.5577629369076
2017-04-23,83.33833443903181
2017-05-16,100.0
2017-05-26,88.45878628959846
2017-06-25,89.38430760954469
2017-07-05,79.39037878350906
2017-07-07,99.97685339529822
2017-07-17,71.01164791142328
2017-08-04,76.5613473658655
2017-08-06,68.29180916723328
2017-08-14,74.46316719510858
2017-08-19,53.390180765112085
2017-08-21,53.54520478701082
2017-08-24,59.229345718182294
2017-08-26,49.716957635572264
2017-08-29,47.46792404537817
2017-09-20,44.81738070866147
2017-09-23,48.2135660026302
2017-10-05,40.51931569948839
2017-10-10,42.22039954421713
2017-10-15,42.07771267175609
2017-10-18,42.93635521535432
2017-10-25,31.096036963588936
2017-10-28,35.564594554185696
2017-10-30,37.32777347286611
2017-11-17,36.64610997328215
2017-11-22,41.225135778834435
2017-11-27,41.79284456597884
2017-12-19,51.84858582162306
2017-12-24,79.92479622088055
2018-02-02,71.52572912278336
2018-02-10,65.7757847559766
2018-02-12,64.11680906907131
2018-02-25,70.32822002059933
2018-03-14,90.31318208601762
2018-04-06,98.24670162573568
2018-04-21,100.0
2018-04-26,89.19893475590376
2018-05-06,84.79044582645878
2018-05-11,86.98495319691179
2018-06-22,66.27635255625316
2018-06-25,64.28204110285259
2018-07-02,69.30740703467887
2018-07-07,68.96829380782788
2018-07-10,93.6847334089067
2018-07-20,86.25127954855594
2018-07-25,77.26524718162007
2018-07-27,82.07492794997108
2018-07-30,72.5577629369076
2018-08-06,66.77824190158509
2018-08-11,58.587942492803016
2018-08-19,59.06876671702754
2018-08-21,50.01956300164289
2018-08-26,47.022487061490295
2018-09-03,50.32280795408602
2018-09-08,41.79284456597884
2018-09-10,45.694990474695125
2018-09-20,36.23921856463927
2018-09-23,37.738869661350925
2018-09-28,32.388553536798135
2018-10-03,30.711872158572383
2018-10-05,27.08524385172888
2018-10-20,19.22885860644925
2018-10-23,18.15427729419757
2018-10-25,22.121845618632637
2018-10-30,23.155799558924077
2018-11-12,12.550139543433167
2018-11-22,20.43555287754165
2018-11-29,22.924610908278424
2018-12-27,31.224461494238504
2019-01-03,22.924610908278424
2019-01-16,30.075307419216053
2019-02-12,70.66964594076447
2019-02-15,69.47718099736353
2019-02-17,67.11356750047645
2019-02-20,67.44947822441324
2019-02-22,72.38539953057123
2019-02-25,79.03479547419245
2019-02-27,70.32822002059933
2019-03-12,48.66289263781414
2019-03-22,85.33723875617429
2019-03-24,82.79605070599303
2019-03-27,72.04110173255836
2019-03-29,87.72079061426287
2019-04-01,78.32530021798712
2019-04-13,72.90291824972014
2019-05-01,91.99357271680361
2019-05-06,92.93178061302335
2019-05-13,87.53662870872162
2019-05-16,100.0
2019-05-23,88.64362179461838
2019-05-31,97.86365524645066
2019-06-02,68.96829380782788
2019-06-17,79.92479622088055
2019-06-27,46.2833524871565
2019-06-30,90.31318208601762
2019-07-05,98.63026937199469
2019-07-10,96.90832433312654
2019-07-15,74.98580532309188
2019-07-22,52.00203588312882
2019-07-25,74.98580532309188
2019-08-04,52.926049875901846
2019-08-09,65.7757847559766
2019-08-14,53.390180765112085
2019-08-24,46.72634339218723
2019-08-26,52.926049875901846
2019-08-29,39.3988750999219
2019-09-03,35.83391370633194
2019-09-05,37.60166320999153
2019-09-13,26.597585673570507
2019-10-08,23.04010413929303
2019-10-13,31.74000146132134
2019-10-25,31.869345774236415
2019-12-02,78.85721259750645
2019-12-29,71.35422509126829
2020-01-06,56.67839799020693
2020-01-11,80.4604623708454
2020-01-16,65.60922302345085
2020-02-05,61.00571429290584
2020-02-20,65.60922302345085
2020-02-22,63.128535610674994
2020-03-13,78.85721259750645
2020-03-18,83.15743607431455
2020-03-28,93.6847334089067
2020-04-05,88.08951901239523
2020-04-10,90.12713944264709
2020-05-07,46.1360160399092
2020-05-17,66.27635255625316
2020-05-20,74.46316719510858
2020-05-22,100.0
2020-05-25,91.61921972487991
2020-06-19,86.43449480424722
2020-06-21,79.03479547419245
2020-06-24,92.74387359862942
2020-06-26,64.77862595932993
2020-07-04,95.00748862792004
2020-07-09,91.0586888950065
2020-07-19,69.98737099612578
2020-07-29,70.8405749724547
2020-07-31,38.289434877170685
2020-08-05,30.075307419216053
2020-08-08,45.40179483675942
2020-08-20,29.94855307954366
2020-08-25,29.4434056949214
2020-09-02,24.44170703173318
2020-09-04,25.63157890720603
2020-09-14,15.162334006753536
2020-09-17,22.924610908278424
2020-11-06,75.50971651162422
2020-11-11,42.93635521535432
2020-11-18,45.10925781803612
2020-11-21,48.06411362863759
2020-11-23,51.08371086886289
2021-01-10,53.85572259320386
2021-01-17,76.03489808016099
2021-02-14,69.98737099612578
2021-02-24,61.49334722989509
2021-03-01,59.87317969268927
2021-03-06,88.82859176386589
2021-03-23,83.70054207880439
2021-03-28,95.57636038836284
2021-03-31,93.8733023881684
2021-04-02,89.75545561045251
2021-04-15,100.0
2021-04-17,85.51977522480114
2021-05-27,79.746518204209
2021-06-11,77.44157281431451
2021-06-14,81.35600736003387
2021-06-16,70.66964594076447
2021-07-01,72.73026921084748
2021-07-11,84.60845396966845
2021-07-19,71.1828646526281
2021-08-10,84.60845396966845
2021-08-20,65.44280857950167
2021-08-28,63.128535610674994
2021-08-30,66.77824190158509
2021-09-22,57.1537143689406
2021-09-24,63.128535610674994
2021-10-07,57.47136002558957
2021-10-12,58.10849007767869
2021-10-14,60.19600572548283
2021-10-24,53.70038544209669
2021-10-27,59.39007664075395
