date,value
2017-02-09,24.153787702733847
2017-02-19,30.367742312999518
2017-03-11,51.40634741169086
2017-04-10,77.3383962052803
2017-04-20,76.12989739245602
2017-04-30,77.21075991432407
2017-05-10,79.9337652045251
2017-07-19,74.76282751671413
2017-07-29,66.35226952919596
2017-08-13,53.191021613683795
2017-08-18,48.519021479090526
2017-08-23,44.45963351808019
2017-09-22,29.783579859204117
2017-10-05,23.97050505499389
2017-10-15,19.972206152195753
2017-11-01,15.34070733445848
2018-02-04,41.04028527749676
2018-04-15,99.54839164531778
2018-04-30,98.78200374434265
2018-05-05,100.0
2018-05-25,89.66821438921558
2018-07-09,96.57067276616736
2018-07-19,93.42632108241617
2018-07-24,89.1666035602301
2018-07-29,86.85843394342518
2018-08-03,84.73455795407462
2018-08-28,65.97682882968127
2018-09-07,55.54886935165614
2018-09-17,48.365670538853884
2018-09-27,40.663163729258336
2018-10-22,25.30493562364924
2018-12-11,21.289505975301463
2018-12-16,23.28008482421557
2019-02-14,91.61881520553501
2019-02-24,91.6418821512344
2019-03-21,96.05104290684775
2019-03-31,96.2398450666362
2019-04-20,94.47674354580464
2019-05-15,98.08989638127676
2019-06-24,93.91582369542235
2019-06-29,94.14934739746927
2019-07-04,92.9844853585483
2019-07-09,91.94200354566634
2019-07-24,79.91214908802505
2019-07-29,80.95285589580992
2019-08-18,68.1243842434111
2019-08-28,59.90018246041105
2019-09-12,48.98045821437574
2019-09-17,41.79948972758826
2019-10-12,37.705828333698435
2019-12-14,84.24627714087592
2020-01-05,93.10066141475166
2020-01-15,93.77584176632342
2020-02-07,93.03094750878888
2020-03-15,96.64163460348752
2020-03-20,99.9326409661968
2020-03-25,100.0
2020-04-04,100.0
2020-04-09,97.66147578258723
2020-04-14,98.01843106352321
2020-05-09,65.17011759755354
2020-05-19,97.9946147914861
2020-06-23,98.11372365429828
2020-07-18,97.04421953341729
2020-07-23,94.19608520846782
2020-08-07,83.07547241176013
2020-09-11,67.3251821234036
2020-09-21,58.34552835086435
2020-11-25,74.07328332983776
2020-11-30,74.3654464044986
2021-01-24,82.04372785327061
2021-02-23,98.80591075867554
2021-02-28,98.495334022352
2021-03-30,100.0
2021-04-04,98.35214763803496
2021-04-24,98.23290127119367
2021-05-24,97.32887592917943
2021-06-13,96.90203992147032
2021-06-18,93.44960316469667
2021-07-18,96.14542196332204
2021-07-23,95.43865282970322
2021-08-12,96.2398450666362
2021-09-01,91.59575101935214
2021-09-06,91.59575101935214
2021-09-21,88.03155335239416
2021-10-01,85.44717796034496
2022-01-14,94.80467973644517
2022-02-08,93.44960316469667
2022-02-13,94.82812441249465
2022-02-28,97.82797789829236
2022-03-05,99.0690693566193
2022-03-10,98.39986543383012
2022-03-20,99.90860477479717
2022-03-25,98.71029919690422
2022-04-04,96.78363258730329
2022-04-14,98.99726584195157
2022-06-18,92.89159414825932
2022-06-23,90.81321084765418
2022-07-03,88.84809297960568
2022-07-08,86.00588536444292
2022-07-13,85.64811328180258
2022-07-18,82.72355234257515
2022-07-28,72.04345247112742
2022-08-02,67.3251821234036
2022-08-07,61.97132305254092
2022-08-12,56.49827423539679
2022-08-22,52.07441250818915
2022-10-26,48.62138359509643
2023-02-08,95.88598555217695
2023-02-13,91.61881520553501
2023-04-04,100.0
2023-06-03,100.0
2023-06-08,97.21022094728842
2023-06-23,93.40304175698101
2023-08-22,83.69304057388696
2023-09-06,80.80068762787798
2023-09-11,80.93110924202544
2023-09-26,72.82734822011363
2023-10-01,69.938967087415
