date,value
2017-01-19,76.34808434587727
2017-01-26,72.16948216015302
2017-01-29,68.48686027337149
2017-02-15,85.4040471905811
2017-02-18,96.96389266554668
2017-02-25,88.3261106336857
2017-03-10,90.96140705237217
2017-03-30,89.91400866567514
2017-04-09,98.7358417962841
2017-04-19,95.71533851900945
2017-04-29,100.0
2017-05-09,85.94175820642856
2017-05-16,96.96389266554668
2017-05-26,93.12879463057843
2017-06-18,95.37611565869571
2017-07-05,91.3486965929165
2017-07-18,88.05365065993085
2017-08-02,83.32181561679648
2017-08-07,87.61852006584898
2017-08-14,92.4037243554506
2017-08-22,86.48102094034867
2017-09-03,74.32079822712791
2017-09-21,84.386674044129
2017-10-08,83.48114786431337
2017-10-11,79.95611407148316
2017-10-13,87.61852006584898
2017-10-16,86.53503252824859
2017-10-23,83.80023227887315
2017-10-26,83.42802156071404
2017-10-31,82.58011661008865
2017-11-07,82.26317949413684
2017-11-17,79.33215554618643
2017-11-20,83.64062009214616
2017-11-22,82.36876292115201
2017-11-30,79.17651724395381
2017-12-05,80.73922253673452
2017-12-12,86.26512969048312
2017-12-15,78.24564030048265
2017-12-25,91.79223968209412
2018-01-24,99.94457435619893
2018-01-29,99.48330726711795
2018-02-15,96.85008027224438
2018-02-25,95.88515763931177
2018-03-02,89.14581264661567
2018-03-15,100.0
2018-03-22,96.67947695304603
2018-03-30,89.7491400546412
2018-04-19,93.7443508161376
2018-04-21,96.22521116180562
2018-05-06,89.91400866567514
2018-05-11,97.24869257168815
2018-05-24,92.06995578906665
2018-06-20,96.28194057323404
2018-06-23,96.62263992174522
2018-06-25,91.40408544190353
2018-07-08,92.06995578906665
2018-07-13,94.98105582494587
2018-07-23,91.01668779550694
2018-08-02,95.1502748375391
2018-08-04,80.68690610986403
2018-08-12,95.82853588336744
2018-08-19,88.7628516763211
2018-08-22,87.07600125336556
2018-08-27,85.67270868499133
2018-09-01,80.26893621507462
2018-09-03,79.48793440215182
2018-09-08,82.6329939515953
2018-09-11,76.75655100869268
2018-09-23,75.48342207277166
2018-09-26,76.603258548587
2018-09-28,77.62786956036958
2018-10-03,76.80767981345149
2018-10-11,79.33215554618643
2018-11-10,64.79851465496343
2018-11-15,67.80927106361516
2018-11-17,77.62786956036958
2018-12-07,77.73067494606562
2018-12-20,81.0010385810638
2019-02-15,85.45774844261192
2019-02-18,79.59186504728308
2019-02-20,91.01668779550694
2019-02-23,80.63460527888276
2019-02-25,86.859427709509
2019-02-28,87.4013265798391
2019-03-07,96.45222106328755
2019-03-22,87.4013265798391
2019-03-27,87.02183461416044
2019-03-30,74.32079822712791
2019-04-09,84.97499613978707
2019-05-01,83.42802156071404
2019-05-06,90.79565750618679
2019-05-14,70.63657867196666
2019-05-31,83.48114786431337
2019-06-08,88.65357353813211
2019-06-13,89.36498788089378
2019-06-23,44.22306947736318
2019-06-28,95.09385310800002
2019-07-05,89.36498788089378
2019-07-10,91.45948973157904
2019-07-15,91.62579523723528
2019-08-09,78.86566238925977
2019-08-14,82.47440862860309
2019-08-17,51.54261453879385
2019-08-22,67.47163869778574
2019-08-24,83.7470126669639
2019-09-11,59.19284863806037
2019-09-13,81.52583989603085
2019-09-16,69.36259711282484
2019-10-08,76.29709649749773
2019-10-11,58.19873577491761
2019-10-13,80.73922253673452
2019-12-05,75.83891093343126
2019-12-10,88.59895768650723
2019-12-15,59.64727686026639
2019-12-25,86.64310222913193
2019-12-30,92.34805768863782
2020-01-09,93.35241744954925
2020-01-11,88.87219172266605
2020-01-19,77.01235160047614
2020-02-15,88.16258819381049
2020-02-18,91.79223968209412
2020-02-20,84.9214346408787
2020-02-23,88.59895768650723
2020-03-11,96.67947695304603
2020-03-21,87.67285717215904
2020-03-26,88.21708018932878
2020-04-08,51.67038424683209
2020-04-10,91.95882304593529
2020-04-13,92.23677063967249
2020-04-30,91.62579523723528
2020-05-03,33.586391386209684
2020-05-18,31.11304927541584
2020-05-20,91.40408544190353
2020-05-28,90.40944931390577
2020-05-30,95.37611565869571
2020-06-14,87.34706694699919
2020-06-24,84.8143582399895
2020-07-19,81.1058741416724
2020-07-22,89.7491400546412
2020-07-27,75.0780898754012
2020-08-06,44.740168500082405
2020-08-31,43.74820220394407
2020-09-02,60.2404221702599
2020-09-12,51.24505110108593
2020-09-25,49.47632660474266
2020-09-30,34.96236759060902
2020-10-30,57.25703819085447
2020-11-11,73.76769581591549
2020-11-14,76.24612431512982
2020-11-21,75.9406202542089
2020-11-29,17.31886222003414
2020-12-26,84.06656355174736
2021-01-03,50.35711745482448
2021-01-18,98.33443446999247
2021-02-17,99.42571788625551
2021-02-19,90.40944931390577
2021-02-24,91.84775203559659
2021-02-27,93.52029641961119
2021-03-21,93.4643213495638
2021-03-29,97.64805771360669
2021-03-31,93.91255341498899
2021-04-08,97.70517131883402
2021-04-15,96.16849712754963
2021-04-23,100.0
2021-05-03,95.54565785223679
2021-05-20,89.91400866567514
2021-05-28,98.44904553596767
2021-05-30,95.37611565869571
2021-06-07,92.12554530856106
2021-06-14,98.90810370352354
2021-07-22,88.16258819381049
2021-08-11,45.260030867439724
2021-08-26,80.11245492155237
2021-08-28,68.97274898310572
2021-08-31,79.90403166825179
2021-09-05,82.52725483549145
2021-09-12,81.05344856625733
2021-09-17,73.56703885918874
2021-09-25,72.91664019496514
2021-09-30,73.91835347491804
2021-10-07,77.98796214204098
2021-10-20,71.27756638307737
2021-10-27,66.60700170728366
2021-11-09,61.80447647146765
2021-11-11,75.83891093343126
2021-11-19,75.0780898754012
2021-12-14,97.02082191417729
