date,value
2017-04-12,331254.1850130534
2017-04-22,266275.6858786316
2017-06-21,243043.03849369707
2017-07-31,153445.40569031282
2017-08-05,202357.9059954489
2017-09-14,86246.27072607739
2017-10-04,42247.49102907741
2017-10-14,31609.450734740756
2017-11-13,20240.434700129183
2017-11-28,18266.21250103461
2018-01-17,141093.44130784637
2018-02-21,127716.39940606266
2018-02-26,222672.15481106288
2018-04-17,281943.4435712419
2018-05-17,333724.3156348671
2018-06-26,307482.8398445062
2018-07-11,274944.4130496905
2018-08-05,220504.49272499108
2018-10-04,86246.27072607739
2018-10-09,100183.81148936135
2018-10-19,58004.88039407153
2018-10-24,78367.81802417069
2018-11-03,34546.98994313026
2018-11-18,38797.97180132009
2019-01-27,182171.09218097632
2019-02-26,48.903319132224176
2019-03-23,180646.74450267118
2019-03-28,281358.030643375
2019-04-12,229215.93093783886
2019-06-01,187281.91633119556
2019-06-26,278436.8491815357
2019-07-06,309291.101446391
2019-07-11,367004.6289258778
2019-09-14,92721.40035458942
2019-09-19,85846.60891171455
2019-11-18,144386.07528533286
2019-12-03,183189.61193568943
2020-01-22,2652.900718824317
2020-02-06,76821.50906676483
2020-03-02,374038.4437360153
2020-03-17,230312.47817815663
2020-03-27,192438.03703199612
2020-04-01,215652.29020479677
2020-04-11,230861.38315431072
2020-04-16,280188.3805494104
2020-05-21,260546.42031844665
2020-05-31,280188.3805494104
2020-07-30,198161.56714993983
2020-08-09,193993.64054898632
2020-09-08,97675.71563930607
2020-09-13,105260.95500338267
2020-11-22,54174.64575591417
2020-12-12,194513.07024360783
2021-01-01,244719.7345227721
2021-03-07,302078.5835407928
2021-05-31,218343.66839467947
2021-06-15,291363.10369561263
2021-07-20,255424.50344313498
2021-08-14,211368.50466095828
2021-09-13,173087.19659144076
2021-10-08,129080.25159202104
2021-11-22,105260.95500338267
2021-12-17,105260.95500338267
2023-01-16,67755.279514361
2023-01-21,16358.434516602721
2023-02-15,178620.7064708299
2023-02-20,231410.7085586355
2023-03-02,203411.40525799114
