date,value
2017-01-19,22.9634008033933
2017-01-26,26.020917269662903
2017-01-29,26.020917269662903
2017-02-15,34.66579846033769
2017-02-18,37.74347528758094
2017-02-25,35.77601635884293
2017-02-28,38.496845503305146
2017-03-10,53.181311309678314
2017-03-17,55.32550678872343
2017-03-27,59.81184882834171
2017-03-30,61.15654633241414
2017-04-06,59.538026387300455
2017-04-09,58.55271598890026
2017-04-19,60.911315522995814
2017-04-29,62.464825742899244
2017-05-09,65.4066816872393
2017-05-16,66.18459307131928
2017-05-19,66.18459307131928
2017-05-26,65.73633038340965
2017-06-05,66.98927639049008
2017-06-18,66.91024268595693
2017-06-25,67.20282260738317
2017-07-05,63.86008309367281
2017-08-02,52.101674313724054
2017-08-04,52.101674313724054
2017-08-07,52.14529973834049
2017-08-14,43.29739683768417
2017-08-17,43.29739683768417
2017-08-19,42.84706715949629
2017-08-22,46.56326492105162
2017-08-24,46.56326492105162
2017-08-27,41.829443981370424
2017-08-29,41.74163435252771
2017-09-21,37.67167409410413
2017-09-28,38.36546847906058
2017-10-11,39.95182652141861
2017-10-13,41.65388622926836
2017-10-16,41.08838398613513
2017-10-18,41.08838398613513
2017-10-23,38.64811396279505
2017-10-26,30.738949688152918
2017-10-28,26.36778969673708
2017-10-31,26.495359246590567
2017-11-02,26.356202640979642
2017-11-05,26.815179220638502
2017-11-07,26.113266880863556
2017-11-15,26.908457587188185
2017-11-17,24.9952224649643
2017-11-20,26.80352701527798
2017-11-22,24.978149422042208
2017-11-25,25.052160672806867
2017-11-27,25.72728148408922
2018-02-10,97.72420427930729
2018-02-18,97.72420427930729
2018-02-25,92.56217390376213
2018-03-02,92.57978279730767
2018-04-19,97.11523081903158
2018-04-21,100.0
2018-04-26,100.0
2018-05-04,97.03472647965458
2018-05-06,97.63456982915993
2018-05-11,95.94564286678839
2018-05-19,91.83238993582951
2018-05-21,91.83238993582951
2018-06-20,93.6737110171891
2018-06-23,96.954244388495
2018-06-25,95.23371641867865
2018-06-28,96.4807459067241
2018-07-08,95.49158559541738
2018-07-10,93.47931467446656
2018-07-15,91.7094836663508
2018-07-18,93.99210422782272
2018-07-20,91.41122545100086
2018-07-23,92.79117655064776
2018-07-25,89.68946880726237
2018-08-02,92.95864383352274
2018-08-04,92.95864383352274
2018-08-12,92.73831305247451
2018-08-19,85.13754008685859
2018-08-22,79.80903520445362
2018-09-01,77.74818032261841
2018-09-03,71.95768541837528
2018-09-08,72.93134327866072
2018-09-11,69.34269760816883
2018-09-16,68.31372344543057
2018-09-26,71.6341029623475
2018-09-28,68.99913685773542
2018-10-06,61.286958674345236
2018-10-13,60.29967678300715
2018-10-16,60.29967678300715
2018-10-18,54.28304048886686
2018-10-21,51.02222128334344
2018-10-23,49.735425253856874
2018-12-25,55.99435722434642
2018-12-30,61.11054055121669
2019-01-04,57.017623490507674
2019-01-11,57.017623490507674
2019-01-16,57.017623490507674
2019-02-03,70.82727597802474
2019-02-13,75.11331279361032
2019-02-15,71.49672763282557
2019-02-18,73.18357945697595
2019-02-20,73.51762750704296
2019-02-23,72.98827446882373
2019-02-25,73.2975876483925
2019-03-05,74.21177881799585
2019-03-07,73.50947396419653
2019-03-12,71.4078845462388
2019-03-20,76.76172952234222
2019-03-22,79.18137142392003
2019-03-25,77.44931557470784
2019-03-27,79.39040918257487
2019-03-30,78.44702110008471
2019-04-01,78.44702110008471
2019-04-09,79.09780775208495
2019-04-14,95.56276279797589
2019-04-19,95.60725752224424
2019-05-01,87.49434031137592
2019-05-14,92.0344264072644
2019-05-16,92.0344264072644
2019-05-31,85.89212990922884
2019-06-13,85.89212990922884
2019-06-28,100.0
2019-06-30,100.0
2019-07-03,100.0
2019-07-05,96.15956508112893
2019-07-08,96.65040182341566
2019-07-10,95.56276279797589
2019-07-13,95.69626767201117
2019-07-15,91.39369093366234
2019-07-23,88.09121320765013
2019-07-25,84.26568258082288
2019-07-28,79.88446576326406
2019-08-02,78.7304770674272
2019-08-04,75.54898139530376
2019-08-09,73.10218124555117
2019-08-14,65.75204170971408
2019-08-17,65.75204170971408
2019-08-22,56.688310403336075
2019-08-24,55.97201908992172
2019-08-29,52.065329087877124
2019-09-03,47.6034969013895
2019-09-06,47.29343923238983
2019-09-08,44.782124118141084
2019-09-11,44.823604167066215
2019-09-13,41.391011325383815
2019-09-16,40.65925721729797
2019-09-18,41.31696743604945
2019-09-21,40.9138702056661
2019-10-11,31.074935926252717
2019-10-13,32.1458544182471
2019-10-16,32.1458544182471
2019-10-26,32.1458544182471
2019-12-05,58.20538205593384
2019-12-10,62.44165857324635
2019-12-25,63.58021063688486
2019-12-30,88.22114700546541
2020-01-06,90.11670325036194
2020-01-11,90.11670325036194
2020-01-16,91.88508083866185
2020-01-19,91.88508083866185
2020-01-21,91.79726826246
2020-01-24,92.1047346335335
2020-03-21,99.36934529263303
2020-03-24,92.67665165910556
2020-03-26,93.38216697445294
2020-03-31,92.65903662822204
2020-04-03,93.59416897709691
2020-04-05,93.84170702039671
2020-04-08,93.08210514569672
2020-04-10,93.50581534256868
2020-04-13,95.14484989861084
2020-04-15,93.54115345985217
2020-04-25,93.33802005659666
2020-05-05,96.40041724870304
2020-05-15,95.5805598595226
2020-05-18,99.27019874387165
2020-05-20,98.48720262192549
2020-05-25,97.61664622812475
2020-05-28,99.52263662803571
2020-05-30,97.85870733091053
2020-06-02,99.36934529263303
2020-07-07,100.0
2020-07-09,97.66145728648098
2020-07-12,96.18631651812011
2020-07-14,95.91891375364983
2020-07-19,93.2938800950291
2020-07-24,93.41748951652849
